total_lifetime_earnings,year,gender,total_box_office_revenues,name_id
132327900.0,1999.5,1.0,2290835200.0,437366
76374575.0,2009.875,1.0,1832989800.0,443647
78264535.7143,2007.42857143,1.0,11652944000.0,443773
156485100.0,2003.0,1.0,1316494900.0,448207
133801653.846,2008.0,1.0,15494220000.0,451018
113811133.333,2010.16666667,1.0,4097200800.0,452471
21870700.0,2011.0,1.0,131224200.0,452979
100951389.474,2007.0,1.0,18285194700.0,460068
120587266.667,2007.66666667,1.0,2170570800.0,460765
174069212.0,2005.0,1.0,1.747127172e+11,460899
107693500.0,2010.0,1.0,323080500.0,462754
124518600.0,2005.6,1.0,3110256300.0,462789
12352700.0,2004.0,1.0,111174300.0,465116
96130775.0,2006.25,1.0,1153569300.0,465120
72722400.0,1997.0,1.0,1527170400.0,470121
183388133.333,2007.66666667,1.0,2750822000.0,481738
21633400.0,2001.0,1.0,64900200.0,481886
119716189.286,2005.64285714,1.0,36872586300.0,483208
156163966.667,2008.66666667,1.0,2342459500.0,484154
55440930.7692,2008.38461538,1.0,2162196300.0,485849
207171650.0,2005.0,1.0,2486059800.0,487317
87472700.0,1994.0,1.0,234602200.0,487422
48431700.0,2010.0,1.0,145295100.0,491259
46877800.0,2012.0,1.0,196848300.0,493533
55005500.0,2014.0,1.0,220022000.0,496183
58128000.0,2001.0,1.0,116256000.0,500260
94140225.0,2007.5,1.0,1129682700.0,502744
106349700.0,2009.0,1.0,3509540100.0,503373
83553650.0,2007.5,1.0,54317171200.0,511286
49638100.0,2001.0,1.0,148914300.0,517086
37831500.0,2010.0,1.0,151326000.0,526721
155351071.429,2006.42857143,1.0,10874575000.0,530143
65895680.0,2006.6,1.0,5601132800.0,533172
144872414.815,2007.77777778,1.0,53507968800.0,533439
250395500.0,2000.0,1.0,2558016300.0,535396
277562566.667,2008.66666667,1.0,2498063100.0,538147
130703635.294,2000.82352941,1.0,8401210800.0,539184
51885800.0,2002.5,1.0,311314800.0,543955
138077285.714,2008.57142857,1.0,36305932800.0,546108
163294631.25,2007.3125,1.0,32145735200.0,548608
83534683.3333,2004.0,1.0,2004832400.0,549503
114398010.0,2010.7,1.0,3431940300.0,552951
72317666.6667,2001.33333333,1.0,650859000.0,557556
92527600.0,2009.75,1.0,1480441600.0,567007
98192250.0,2010.5,1.0,589153500.0,569005
48449800.0,2004.5,1.0,290698800.0,570616
79748022.2222,2006.55555556,1.0,7272682000.0,571948
246727409.091,2008.72727273,1.0,65720595600.0,573839
79402566.6667,2003.33333333,1.0,714623100.0,573840
38181366.6667,2009.66666667,1.0,458176400.0,578308
85876100.0,2012.66666667,1.0,1530158000.0,585802
16492300.0,2010.0,1.0,557580600.0,586122
24963500.0,2013.0,1.0,178440000.0,590014
49638100.0,2001.0,1.0,297828600.0,594019
70800884.6154,2005.76923077,1.0,2889079200.0,594978
49329500.0,2014.0,1.0,98659000.0,600324
159682366.667,1999.33333333,1.0,69647028000.0,600992
48799100.0,2007.6,1.0,731986500.0,605948
79387437.5,2011.75,1.0,3315980000.0,608183
276352400.0,2005.0,1.0,23927856600.0,615309
71084250.0,2011.0,1.0,710842500.0,619904
115962450.0,2005.5,1.0,695774700.0,622534
117562600.0,2003.0,1.0,352687800.0,625697
24318733.3333,2002.0,1.0,218868600.0,627530
18872000.0,2006.0,1.0,56616000.0,636228
229383419.048,2010.23809524,1.0,28902310800.0,638939
211750650.0,2004.25,1.0,5082015600.0,641307
120542500.0,2003.0,1.0,964340000.0,648073
62525815.7895,2007.68421053,1.0,10691914500.0,653098
175008480.952,2008.04761905,1.0,23981110200.0,656245
51594628.5714,2009.57142857,1.0,361162400.0,656465
32354500.0,2003.0,1.0,129418000.0,659723
34281600.0,2008.0,1.0,102844800.0,663318
129908995.455,2006.86363636,1.0,30287056800.0,668429
172991300.0,2007.2,1.0,2594869500.0,674589
172544850.0,2006.66666667,1.0,4141076400.0,676968
140998777.778,2007.11111111,1.0,12813340000.0,679345
57052875.0,2005.5,1.0,684634500.0,692379
227839385.714,2004.57142857,1.0,61850591700.0,694976
359452200.0,2000.0,1.0,1797261000.0,696145
171355550.0,2001.5,1.0,1370844400.0,698048
98673827.2727,2008.45454545,1.0,3256236300.0,699489
85184260.0,2009.6,1.0,1277763900.0,703027
183766033.333,1995.88888889,1.0,13231154400.0,703059
115901500.0,2012.0,1.0,927212000.0,703553
98732852.9412,2007.52941176,1.0,6713834000.0,703577
63151200.0,2002.0,1.0,636418000.0,704362
152223160.0,2008.2,1.0,15222316000.0,706312
45882400.0,2004.0,1.0,275294400.0,707772
84969161.5385,2006.38461538,1.0,8716134000.0,709603
118107603.448,2008.20689655,1.0,10737493200.0,712866
261640500.0,2001.0,1.0,2093124000.0,725346
154747800.0,2006.66666667,1.0,3713947200.0,732800
105042906.25,2009.4375,1.0,5042059500.0,733178
135623700.0,2011.0,1.0,406871100.0,733825
50695070.0,2007.4,1.0,2027802800.0,738652
105221228.571,2010.57142857,1.0,2209645800.0,747147
160172150.0,2006.7,1.0,4805164500.0,747922
121519650.0,2001.75,1.0,1458235800.0,748272
123765864.286,2008.5,1.0,5198166300.0,749070
40460900.0,2010.0,1.0,502620000.0,755365
50584400.0,2000.66666667,1.0,455259600.0,756579
80170930.0,2006.1,1.0,5611965100.0,763635
48713300.0,2014.0,1.0,146139900.0,765997
158993114.286,2002.85714286,1.0,28951450200.0,771124
199280376.923,2008.69230769,1.0,7771934700.0,771375
177943900.0,1990.0,1.0,533831700.0,775932
47715700.0,2005.5,1.0,286294200.0,778284
119807960.87,2005.47826087,1.0,8266749300.0,783436
92037277.7778,2005.66666667,1.0,3313342000.0,784904
926100.0,2005.0,1.0,3704400.0,791539
15350500.0,2006.0,1.0,694704300.0,794770
123015381.25,2004.25,1.0,21650707100.0,800143
108214994.737,2007.31578947,1.0,10280424500.0,800528
63182620.0,2008.6,1.0,3212098500.0,805586
86848300.0,2011.0,1.0,260544900.0,806784
88058125.0,2009.66666667,1.0,5283487500.0,812447
70616291.6667,2004.33333333,1.0,5084373000.0,814214
281203700.0,2002.0,1.0,843611100.0,816237
38023450.0,2005.5,1.0,304187600.0,819413
102339966.667,2003.77777778,1.0,2909655300.0,827341
329858242.857,2005.42857143,1.0,18472061600.0,830248
132517012.5,2006.25,1.0,3180408300.0,834599
51374300.0,2000.0,1.0,102748600.0,835403
92367000.0,2003.0,1.0,277101000.0,840818
927669600.0,2015.0,1.0,5566017600.0,841652
64190386.6667,2008.33333333,1.0,4028943200.0,849995
49166300.0,1998.0,1.0,147498900.0,854997
81992800.0,2001.125,1.0,3935654400.0,855189
71349700.0,1998.0,1.0,214049100.0,858075
23336400.0,2008.0,1.0,70009200.0,862034
531248850.0,2015.0,1.0,3187493100.0,867478
135730600.0,1990.0,1.0,678653000.0,867940
108913209.091,2008.36363636,1.0,3594135900.0,868949
197912888.889,2005.77777778,1.0,88479702000.0,873438
156805340.0,2003.8,1.0,2352080100.0,874046
20631400.0,2013.66666667,1.0,185682600.0,880871
34958550.0,2007.5,1.0,5090134400.0,881622
86842200.0,2003.5,1.0,1215790800.0,882082
157642533.333,2008.88888889,1.0,11350262400.0,883724
78985786.6667,2009.2,1.0,3554360400.0,886431
106573033.333,2003.33333333,1.0,959157300.0,894734
36433141.6667,2009.33333333,1.0,2185988500.0,898856
69963190.0,2006.3,1.0,2798527600.0,902028
78718916.6667,2005.66666667,1.0,1416940500.0,906841
66617483.3333,2004.66666667,1.0,1199114700.0,910576
126125092.308,2010.46153846,1.0,5246408700.0,912233
166873533.333,2013.06666667,1.0,12515515000.0,913246
78479000.0,2005.5,1.0,470874000.0,914027
219962700.0,2001.0,1.0,4072122800.0,926033
135112700.0,2000.2,1.0,5404508000.0,927097
106214704.348,2009.82608696,1.0,9516495000.0,933839
31547275.0,2005.0,1.0,378567300.0,942804
101693850.0,2006.5,1.0,610163100.0,943911
95443207.1429,2004.78571429,1.0,16034458800.0,944944
28080600.0,1999.0,1.0,168483600.0,946339
79702560.0,2007.4,1.0,1195538400.0,947567
159109800.0,2005.0,1.0,318219600.0,948652
120077300.0,2009.5,1.0,1440927600.0,950659
143058625.0,1998.5,1.0,1144469000.0,956948
926100.0,2005.0,1.0,7408800.0,957188
96150782.3529,2005.58823529,1.0,9807379800.0,957471
88560868.75,2006.3125,1.0,8501843400.0,966145
118349281.818,2007.27272727,1.0,3905526300.0,981920
30243150.0,2010.0,1.0,181458900.0,984942
87939180.0,2001.2,1.0,1319087700.0,985386
83146400.0,2002.5,1.0,498878400.0,990095
156909566.667,2003.0,1.0,1412186100.0,1001001
134289793.333,2008.3,1.0,26283302400.0,1009097
289751800.0,2005.0,1.0,6271021600.0,1011506
146625448.485,2007.6969697,1.0,29077949400.0,1011842
128003158.333,2009.33333333,1.0,6817144500.0,1019491
39779460.0,2003.0,1.0,596691900.0,1021640
142878995.238,2010.71428571,1.0,9001376700.0,1033543
23423350.0,2001.0,1.0,187386800.0,1033924
9201200.0,2010.0,1.0,27603600.0,1033996
88180733.3333,2012.33333333,1.0,793626600.0,1044037
118932736.364,2009.54545455,1.0,16373218200.0,1044148
150242050.0,2002.5,1.0,901452300.0,1051614
93012850.0,2004.25,1.0,1488205600.0,1054175
56029762.5,2002.375,1.0,1344714300.0,1055946
184996200.0,2003.92857143,1.0,18221833000.0,1057354
254931700.0,2003.61538462,1.0,13256448400.0,1098112
31310200.0,2010.0,1.0,93930600.0,1104667
35474400.0,2014.0,1.0,106423200.0,1107593
134834644.444,2000.66666667,1.0,3787514700.0,1107688
596179100.0,2002.0,1.0,1788537300.0,1110865
160735800.0,2008.0,1.0,482207400.0,1116528
206836350.0,2008.0,1.0,413672700.0,1121545
120853463.636,2003.90909091,1.0,9305716700.0,1122325
108717683.333,2009.16666667,1.0,2609224400.0,1125499
170131853.846,2004.0,1.0,13270284600.0,1128262
89001585.7143,2003.14285714,1.0,1869033300.0,1137597
97288000.0,2013.0,1.0,291864000.0,1143265
109216541.667,2007.08333333,1.0,5821506900.0,1144710
219479750.0,1999.5,1.0,17453697600.0,1147811
16619100.0,2007.5,1.0,99714600.0,1166472
66843369.2308,2007.53846154,1.0,5109651500.0,1182379
46660500.0,2002.0,1.0,139981500.0,1188019
205710366.667,2007.41666667,1.0,22216719600.0,1188917
141024575.0,2006.25,1.0,3384589800.0,1197067
90589240.0,2001.4,1.0,1358838600.0,1203759
41461100.0,2001.0,1.0,124383300.0,1208019
262091100.0,2006.0,1.0,786273300.0,1210397
114709220.0,2009.2,1.0,2867730500.0,1214283
104928271.429,2006.0,1.0,5141485300.0,1215444
236854814.286,2010.14285714,1.0,13263869600.0,1215917
93074700.0,2005.94444444,1.0,13820152800.0,1217427
85542133.3333,2004.0,1.0,14077840000.0,1218715
16628500.0,2002.0,1.0,33257000.0,1221425
231302028.571,2005.42857143,1.0,8497215000.0,1223996
171355550.0,2001.5,1.0,2478658000.0,1225019
73470557.1429,2002.71428571,1.0,3085763400.0,1226772
85614500.0,2011.0,1.0,513687000.0,1227664
108735000.0,2013.0,1.0,1631025000.0,1227703
148859957.143,2008.0,1.0,5210098500.0,1227928
128702260.0,2004.66666667,1.0,5791601700.0,1229371
161777500.0,2002.0,1.0,1455997500.0,1229400
32577200.0,1999.0,1.0,1687004100.0,1231719
82401895.4545,2007.95454545,1.0,5515935000.0,1234805
128418750.0,2005.83333333,1.0,6164100000.0,1240466
154280920.0,2009.2,1.0,2314213800.0,1248008
185897800.0,2015.0,1.0,743591200.0,1248396
157761800.0,2007.0,1.0,2133106800.0,1248866
100063613.333,2005.4,1.0,6003816800.0,1249476
155701933.333,2004.66666667,1.0,4240831800.0,1249818
48743600.0,1997.0,1.0,389948800.0,1254001
79231071.4286,2005.57142857,1.0,4894183700.0,1254551
64631062.5,2006.0625,1.0,3102291000.0,1266201
150336437.5,2005.625,1.0,4810766000.0,1268191
99889566.6667,2003.83333333,1.0,2397349600.0,1271575
67299800.0,2008.66666667,1.0,781085400.0,1283184
11186400.0,2000.0,1.0,33559200.0,1284210
70775925.0,2006.0,1.0,1698622200.0,1289387
234643633.333,2005.0,1.0,2111792700.0,1290139
87472700.0,1994.0,1.0,43965667000.0,1292971
16195700.0,2009.0,1.0,372501100.0,1295912
108763700.0,2004.42857143,1.0,4734319800.0,1298840
89275100.0,2012.0,1.0,5919652500.0,1311892
115096680.0,2003.7,1.0,4603867200.0,1316817
71214100.0,2000.0,1.0,213642300.0,1317312
300197666.667,2005.5,1.0,23338234200.0,1322709
34783325.0,2006.25,1.0,417399900.0,1327219
97319631.25,2006.0,1.0,4724727300.0,1331695
173556100.0,2011.5,1.0,6312388200.0,1339696
1592700.0,2010.0,1.0,4778100.0,1349288
122701836.364,2004.72727273,1.0,4049160600.0,1349764
98210136.3636,2005.81818182,1.0,8386190400.0,1362745
7039900.0,2004.0,1.0,21119700.0,1368316
57386100.0,2000.0,1.0,344316600.0,1380524
20968133.3333,2009.33333333,1.0,188713200.0,1380837
81745982.3529,2007.11764706,1.0,14816637000.0,1396532
106030355.556,2010.11111111,1.0,2862819600.0,1407322
122188133.333,2007.33333333,1.0,6987309000.0,1408698
214648075.0,2004.25,1.0,10303107600.0,1409541
120772020.0,2007.8,1.0,3019300500.0,1413812
393511325.0,2003.5,1.0,4722135900.0,1426818
144633680.0,2007.4,1.0,3615842000.0,1427569
29828400.0,2003.0,1.0,119313600.0,1452305
48057640.0,2013.2,1.0,720864600.0,1460120
28117950.0,2004.5,1.0,168707700.0,1460326
335167000.0,2004.0,1.0,1340668000.0,1465189
62320700.0,2010.0,1.0,186962100.0,1466612
74681387.5,2003.75,1.0,1792353300.0,1472914
123638331.25,2006.4375,1.0,7912853200.0,1474481
206889700.0,2009.0,1.0,1655117600.0,1476635
101105700.0,2006.5,1.0,1213268400.0,1479853
29638350.0,2006.5,1.0,711320400.0,1487129
41622700.0,2001.0,1.0,124868100.0,1487283
54336800.0,2000.0,1.0,108673600.0,1487995
187285300.0,2015.0,1.0,561855900.0,1498528
45507140.0,2005.2,1.0,682607100.0,1501477
22513033.3333,2010.33333333,1.0,202617300.0,1508376
70028966.6667,2002.83333333,1.0,1680695200.0,1515588
93413371.4286,2003.14285714,1.0,1961680800.0,1516197
176610416.667,2001.88888889,1.0,1.189610326e+11,1519060
89767966.6667,2008.6,1.0,5386078000.0,1520656
246152377.778,2003.88888889,1.0,64967923000.0,1526280
177816500.0,2012.0,1.0,533449500.0,1544129
130325119.355,2009.64516129,1.0,20200393500.0,1546689
99209033.3333,2005.33333333,1.0,297627100.0,1555663
236992600.0,2004.0,1.0,5687822400.0,1555895
238962700.0,1999.3,1.0,50182167000.0,1560540
219383740.0,2008.6,1.0,4387674800.0,1567056
69809781.8182,2009.54545455,1.0,6143260800.0,1572662
125836850.0,2008.0,1.0,1510042200.0,1575329
66164947.0588,2005.64705882,1.0,12802281300.0,1576324
90566100.0,2008.4,1.0,2716983000.0,1584730
83136600.0,2007.0,1.0,748229400.0,1585679
52089400.0,2000.0,1.0,156268200.0,1586490
140294580.0,2001.3,1.0,8637807000.0,1587505
267932500.0,1994.0,1.0,803797500.0,1588617
48993100.0,2003.0,1.0,146979300.0,1590277
94581822.2222,2008.55555556,1.0,2553709200.0,1590289
181492250.0,2008.25,1.0,2903876000.0,1591316
187179644.444,2008.0,1.0,16988377500.0,1602168
52174500.0,2004.0,1.0,1147839000.0,1604789
200991750.0,2001.5,1.0,1205950500.0,1617403
133329000.0,2003.83333333,1.0,3999870000.0,1618289
64640144.4444,2003.55555556,1.0,5817613000.0,1627206
84749400.0,2003.0,1.0,254248200.0,1647602
42707533.3333,2009.33333333,1.0,1024980800.0,1650081
37671633.3333,2007.66666667,1.0,452059600.0,1655470
260359588.889,2009.22222222,1.0,16546709200.0,1657406
84440900.0,2008.83333333,1.0,1519936200.0,1658109
49791945.4545,2009.36363636,1.0,3418681200.0,1671303
111371866.667,2008.66666667,1.0,1336462400.0,1675452
44800300.0,2002.0,1.0,134400900.0,1676514
68271581.25,2007.9375,1.0,3277035900.0,1677879
21805033.3333,2001.66666667,1.0,588735900.0,1680082
57665600.0,2002.0,1.0,172996800.0,1682761
30593300.0,2004.0,1.0,275339700.0,1684090
68238533.3333,2012.0,1.0,1228293600.0,1688468
202321920.0,2007.4,1.0,3034828800.0,1691276
27190180.0,2007.4,1.0,1631410800.0,1691960
354649800.0,2001.33333333,1.0,5319747000.0,1693091
160807875.0,2005.5,1.0,11704677000.0,1693664
153895828.571,2004.28571429,1.0,8903134400.0,1694249
97288000.0,2013.0,1.0,291864000.0,1696025
116701880.0,2010.7,1.0,8169131600.0,1701612
95572366.6667,2007.54166667,1.0,66496774000.0,1706251
57824766.6667,2004.66666667,1.0,346948600.0,1706771
96157600.0,2006.41176471,1.0,6538716800.0,1707008
44826300.0,2002.0,1.0,134478900.0,1709510
90145650.0,2006.4375,1.0,4327884300.0,1710720
18592300.0,2004.0,1.0,74369200.0,1721354
132888150.0,2012.07142857,1.0,5581302300.0,1729922
21185400.0,2003.5,1.0,1101640800.0,1731571
81004033.3333,2003.66666667,1.0,972048400.0,1735874
94100950.0,2004.5,1.0,752807600.0,1739571
66358229.4118,2007.47058824,1.0,3384269700.0,1748646
44358240.0,2002.2,1.0,1330747200.0,1748655
305536662.5,2005.5,1.0,19554346400.0,1755673
315091800.0,2007.0,1.0,630183600.0,1776314
70056410.0,2008.7,1.0,4203384600.0,1779346
92367000.0,2003.0,1.0,277101000.0,1781260
87670016.6667,2005.66666667,1.0,6177577500.0,1781769
298704500.0,2000.0,1.0,1194818000.0,1783635
926100.0,2005.0,1.0,14817600.0,1784145
115964285.714,2005.28571429,1.0,16679976000.0,1785094
50855828.5714,2002.28571429,1.0,3906920700.0,1789254
258780318.75,2011.5,1.0,20702425500.0,1792868
77484383.3333,2003.66666667,1.0,2789437800.0,1798086
77626400.0,2001.33333333,1.0,465758400.0,1811500
84896500.0,2003.0,1.0,339586000.0,1815700
36864600.0,2006.0,1.0,73729200.0,1823863
95976600.0,2005.04545455,1.0,11047949500.0,1829976
81841800.0,2003.5,1.0,491050800.0,1830866
97011300.0,2011.0,1.0,291033900.0,1834685
121438072.0,2009.4,1.0,25497733000.0,1837489
101980214.286,2009.14285714,1.0,2141584500.0,1840910
166642333.333,2007.0,1.0,3999416000.0,1843291
108185100.0,2012.5,1.0,13414952400.0,1846877
31914750.0,2010.0,1.0,464576800.0,1851765
116787780.0,2007.8,1.0,1751816700.0,1856786
32375800.0,2005.5,1.0,388509600.0,1858357
122614742.857,2007.28571429,1.0,3433212800.0,1858476
148949100.0,2007.5,1.0,1787389200.0,1859136
251866150.0,2005.5,1.0,6044787600.0,1861273
99505388.8889,2006.88888889,1.0,7164388000.0,1871590
120669733.333,2007.80952381,1.0,97446542400.0,1901526
58740977.7778,2005.88888889,1.0,1586006400.0,1911725
109013311.111,2008.22222222,1.0,2943359400.0,1925776
123907166.667,2004.66666667,1.0,5255705400.0,1931145
136219475.0,2000.125,1.0,56117294400.0,1938884
174967000.0,2010.66666667,1.0,3724523600.0,1939466
109324040.0,2002.0,1.0,8623327000.0,1941322
114262888.889,2005.94444444,1.0,6350919600.0,1943911
130886980.0,2002.2,1.0,1963304700.0,1944291
145155750.0,2010.0,1.0,1741869000.0,1945490
157761800.0,2007.0,1.0,1419856200.0,1950705
75553940.0,2009.0,1.0,1288671300.0,1962656
69757625.0,2004.25,1.0,1953213500.0,1967110
97712780.0,2005.0,1.0,1465691700.0,1969204
226839470.588,2006.35294118,1.0,26993897000.0,1971464
83769975.0,2006.25,1.0,8041917600.0,1972013
107200985.714,2007.71428571,1.0,3001627600.0,1972034
129811888.235,2008.35294118,1.0,6620406300.0,1972036
146012150.0,2015.5,1.0,1168097200.0,1973426
80186510.0,2008.5,1.0,2405595300.0,1983267
211935800.0,2003.16666667,1.0,33805849200.0,1986150
98348633.3333,2003.0,1.0,2683258200.0,2003563
59352500.0,2013.8,1.0,890287500.0,2007401
221955140.0,2007.93333333,1.0,9987981300.0,2007405
29782600.0,2003.75,1.0,357391200.0,2011185
127209220.0,2009.6,1.0,1908138300.0,2020132
52054100.0,2015.5,1.0,312324600.0,2022260
171031035.0,2004.75,1.0,1.0131597e+11,2025564
60468525.0,2004.5,1.0,3181024000.0,2027792
74507100.0,2008.0,1.0,2458734300.0,2027968
165407000.0,2002.9,1.0,6031887600.0,2042081
234634066.667,2009.33333333,1.0,2815608800.0,2042236
260252600.0,1996.0,1.0,780757800.0,2045706
223617033.333,2005.0,1.0,88321403800.0,2046969
84083300.0,2004.16666667,1.0,1702953000.0,2047676
347996800.0,1999.0,1.0,1043990400.0,2049654
27889600.0,2015.0,1.0,83668800.0,2049743
38835200.0,2000.5,1.0,233011200.0,2049937
38835200.0,2000.5,1.0,233011200.0,2049939
89982300.0,2006.0,1.0,269946900.0,2054545
130952684.615,2004.23076923,1.0,93444690000.0,2054561
89989257.1429,2008.5,1.0,5039398400.0,2059524
80720100.0,1999.0,1.0,403600500.0,2063226
18680350.0,2009.5,1.0,112082100.0,2068006
155729600.0,2008.0,1.0,311459200.0,2068187
90048833.3333,2006.33333333,1.0,2161172000.0,2072009
169079273.333,2006.66666667,1.0,17753323700.0,2072370
119747677.778,2005.96296296,1.0,41957391600.0,2073667
90088800.0,2004.5,1.0,3316753200.0,2077864
104242700.0,2011.25,1.0,1250912400.0,2078397
175398700.0,2012.0,1.0,526196100.0,2084978
139029575.0,2007.6875,1.0,11122366000.0,2098071
92831187.5,2006.0,1.0,5198546500.0,2098172
311029200.0,2014.66666667,1.0,3732350400.0,2105011
252378300.0,2001.0,1.0,757134900.0,2145844
85624277.7778,2005.22222222,1.0,2311855500.0,2147575
73989200.0,2004.0,1.0,665902800.0,2147926
125042350.0,2002.0,1.0,750254100.0,2148154
159202500.0,1994.83333333,1.0,2865645000.0,2155718
379758400.0,2011.0,1.0,1304409300.0,2164465
7685100.0,2002.0,1.0,30740400.0,2169557
127909980.0,2002.5,1.0,3837299400.0,2173022
49638100.0,2001.0,1.0,248190500.0,2179299
115953954.545,2005.45454545,1.0,25509870000.0,2181601
926100.0,2005.0,1.0,1852200.0,2181721
155474000.0,2003.5,1.0,932844000.0,2181989
92440533.3333,2005.6,1.0,4159824000.0,2182429
3498600.0,2004.0,1.0,10495800.0,2188552
134316300.0,2002.0,1.0,402948900.0,2189058
164745400.0,2003.4,1.0,6589816000.0,2193537
18330900.0,2003.0,1.0,73323600.0,2199145
