review,link,status_code,id,movie_key,critic
0,"http://www.ew.com/ew/article/0,,20683080,00.html",0,escapefromplanetearth0,escapefromplanetearth,ew
0,"http://www.washingtonpost.com/gog/movies/escape-from-planet-earth,1223747/critic-review.html",0,escapefromplanetearth1,escapefromplanetearth,washingtonpost
0,http://www.boston.com/ae/movies/2013/02/16/its-core-this-earth-beige/bmgFp2UexmrXddx1MqbyON/story.html,0,escapefromplanetearth2,escapefromplanetearth,boston
0,http://www.variety.com/review/VE1117949276,0,escapefromplanetearth3,escapefromplanetearth,variety
0,"http://www.latimes.com/entertainment/movies/moviesnow/la-et-mn-0216-escape-planet-earth-20130216,0,6566915.story",0,escapefromplanetearth4,escapefromplanetearth,latimes
0,http://movies.nytimes.com/2013/02/16/movies/escape-from-planet-earth-voiced-by-brendan-fraser.html?partner=rss&emc=rss&_r=0,0,escapefromplanetearth5,escapefromplanetearth,nytimes
0,http://www.film.com/movies/escape-from-planet-earth-review,0,escapefromplanetearth6,escapefromplanetearth,film
0,http://www.hollywoodreporter.com/review/review-escape-planet-earth-421880,0,escapefromplanetearth7,escapefromplanetearth,hollywoodreporter
0,http://www.timeout.com/us/film/escape-from-planet-earth,0,escapefromplanetearth8,escapefromplanetearth,timeout
0,http://www.thewrap.com/movies/column-post/escape-planet-earth-review-black-hole-entertainment-77921,0,escapefromplanetearth9,escapefromplanetearth,thewrap
0,"http://www.avclub.com/articles/escape-from-planet-earth,92605/?utm_medium=RSS&utm_campaign=feeds&utm_source=channel_film",0,escapefromplanetearth10,escapefromplanetearth,avclub
0,http://www.nj.com/entertainment/index.ssf/2013/02/escape_from_planet_earth_revie.html,0,escapefromplanetearth11,escapefromplanetearth,nj
0,http://www.thestar.com/entertainment/movies/2013/02/15/escape_from_planet_earth_review_boldly_following.html,0,escapefromplanetearth12,escapefromplanetearth,thestar
