review,link,status_code,id,movie_key,critic
"The Disrespected Arts Journalist Blues | | Observer Politics| Arts amp; Entertainment| Style amp; Design| Business amp; Technology| Search for Submit Observer Culture Politics National New York International Editorials Arts amp; Entertainment Art Movies Music Performing Arts TV Style amp; Design Fashion Food amp; Drink Health amp; Wellness Home Design Real Estate Travel Business amp; Technology Deals Innovators Internet Culture Media Startups About Advertise Subscribe Careers Masthead Contact Privacy Terms Follow Us Sign Up for Newsletters Observer Music The Disrespected Arts Journalist Blues By Justin Joffe  07/29/16 324pm Patron saint of schlubby music journalists Lester Bangs. More often than not the music thats sent to me is difficult to write about. Describing music is never easy which is why most journalistic shorthand to describe an artist or sound resorts to cheap genre descriptor pastiches and made-up meaningless new codifications. Once in a while those labels catch on but more often than not those descriptors are but the rare moment where that journalist can flex their creativity to take a chance describing something fresh and new allowing us some insight into what informs the associations that they make. All of which is to say sounds are hard to put into words. But it helps when theres a good story there doesnt it? More often that not the music thats sent to me is difficult to write about because theres just no story there. And sometimes the music is good like really good which makes me feel as if the act of refusing to write about it does a disservice to the readers who trust my judgement. But heres the thing--very few people in journalism give arts journalists a fair shake and even fewer show love for music journalists. I have to at least entertain the idea that people who dont take music journalists seriously are responding to stories that get published for the wrong reasons--either the journalist just really likes the band and their enthusiasm gets the pitch approved despite the fact that they dont have much to say beyond ""its good"" and ""you should listen to it"" or the story has been thrust upon them by the publication for some other reason (either the editor loves it the artist or their crew have some sort of relationship with the publication or theyre just super-fucking popular.) Sounds are hard to put into words. But it helps when theres a good story there doesnt it? A faculty member at my alma mater CUNYs Graduate School of Journalism confirmed my suspicion that admissions was reluctant to accept prospective students who showed an interest in focusing on the Arts amp; Culture concentration over other beats--Health amp; Science Business International and Urban reporting. They just see too many arts journalists floundering after school he said and the commonly held belief by other faculty members was that in a field where finding work is already difficult arts journalists have an even harder time because the jobs just arent there. Whats more the powers that be often feel that the majority of young journalists attracted to arts reporting never evolve into anything more than armchair critics fans with half-baked opinions who favor feelings over facts. Our fearless Observer editor in chief Ken Kurson said something similar to me on my first day in his office. As much as he loved music journalism Ken felt that the majority of journalists who focused on music were just failed musicians themselves less concerned with producing good writing and reporting and instead ultimately looking for a spot on the tour bus. He didnt know at the time that Im a classically trained violinist whos been playing since I was four or that I have several solo records under my belt (Google at your own peril). Nor did I know at the time that he once played bass in the revered Chicago jangle-pop band Green. Either way I suddenly had something to prove and was up for it. My plan with writing if I ever had one was to unpack the ""why"" that informed the work of every artist I wrote about and looking for a raison detre quickly narrowed the pool of who had a good story I could tell. It was really still just a matter of those eternal news values--proximity timeliness prominence impact conflict and nostalgia. A shitty band is pushed upon me as either pure nostalgia or timeliness--theyre either ""progenitors of the new trance-metal"" or they ""long for the days when the sounds of disco..."" The other values are often pushed on me by a publicist. Theres conflict in a record that almost didnt happen after the singers crippling addiction to all-you-can-eat buffets; theres impact in dogmatically-worshiped statistics of chart performance or Soundcloud plays; and theres prominence ascribed to the band that once played Shia Labeoufs Bar Mitzvah or Sofia Vergaras Quinceanera too. But youve got to not only check off several of those news values to have a story--youve got to understand how they inform that artists life to tell their story. In arts journalism with its private parties and branded-content ""exclusive"" premieres maybe that yearning to say something larger gets diluted by the enticing visceral realities of the entertainment industry. Maybe too many publicists focus on writing the story or at least the storys nut graph containing the thesis ahead of time for most arts journalists to just lap up. To that end any stigma that arts features are less serious and more ephemeral than ""hard news"" falls on the shoulders of the editors and their writers who take press releases as scripture and conduct the extent of their reporting as only an amplification of a perspective that has already been shaped and subsequently fed to them. Your disco grind-metal band just released an album of Maroon 5 covers on MiniDisc? Please go on... Thats really a shame because the whole cosmic haw-haw of it all is that the arts for all the seeming short-lived ephemera of listening to a catchy song or watching an entertaining film are eternal. At its most haughty the act of creating something is a grasp at immortality the forging of a work that should last long after the creator is worm food. Hard neighborhood news meanwhile is service journalism--absolutely necessary information timely local and inherently valuable. You want to know when a man is stabbed in your neighborhood or when your favorite gelato chain is coming to your borough. But for all the hallowed seriousness of a local papers breaking-news desk the often palpable shade that reporters on the grind throw at arts journalists is straight-up unfair. Once the mime who kept exposing himself to old ladies on the B52 bus in Brooklyn has been apprehended the story is over. Meanwhile theres a whole world of people creating making shit with their hands and crafting their own legacy for no other reward than maybe a small taste of immortality. Perhaps one day the systematically disrespected and undervalued arts journalist will fade into myth. But its going to come from realizing that in the same way we marginalize our citys creative class by outsourcing creative works and art to freelancers and hired guns we treat our arts journalists with a similar arms-length disdain. Thats a shame because a good song or a good picture is far from ephemera. Like hard news arts journalism tells the story of our shared now. But unlike hard news the creative work that lasts also tells our story to the future. Comment Filed under album review art criticism Arts Journalism CUNY Graduate School of Journalism Ephemera Green Hard News Ken Kurson music critic music criticism music journalism music writing mythology Shia LaBeouf Sofia Vergara Stigma Writing Trending Now Bill Maher Im With Her or Im With Stupid Politics Pussy Riot On Their Provocative Donald Trump-Inspired Art Installation Culture Marina Abramovic I Had Three Abortions Because Children Hold Female Artists Back Culture No Alarms No Surprises Why Buying Concert Tickets Is a Rigged System Culture Observer About Advertise Careers Contact Privacy Terms Powered by WordPress.com VIP",http://www.observer.com/node/44106,200,themexican0,themexican,observer
Were sorry we cant find the page that youre looking for Go to the content Go to the footer Time Out New York New York Popular cities London New York Paris Chicago Los Angeles Browse all cities Time Out New York Close New York Change city New York Popular cities London New York Paris Chicago Los Angeles Browse all cities Tickets Events Things to Do Restaurants Bars Movies Theater Music Shopping Attractions Blog Art Travel Nightlife Events amp; Festivals Museums Kids Hotels Comedy Dance LGBT Sex amp; Dating Books City Guide Neighborhoods Promotions Close My Time Out Things I love My lists My Profile My Account Sign out Sign in Create account Sign in With your social account Or with your email Email Password Remember me Forgotten your password? Sign in You can create a Time Out account in two ways... With a few clicks using your favourite social network Or by entering your details below Email First Name Last Name Create password Repeat new password I accept Time Outs terms of use including opt-in to newsletters. Create account Welcome  You have successfully connected your account to Time Out. You may sign in with this account in future. Please confirm your account details Email First Name Last Name I accept Time Outs terms of use including opt-in to newsletters. Sign up My Account Sign in or Create account Search Tickets Events Things to Do Restaurants Bars Movies Theater Music Shopping Attractions Blog Art Travel Nightlife Events amp; Festivals Museums Kids Hotels Comedy Dance LGBT Sex amp; Dating Books City Guide Neighborhoods Promotions More Search Were sorry we cant find the page that youre looking for We have either moved the page or it no longer exists. To help you find your way here are some search results we think may be of interest. Restaurants Tres Carnes Barbeque pit master Mike Rodriguez travels north from the legendary Salt Lick bringing his Texas smoked-meat bona fides to Chelsea. The slow-and-low savant teams with chef Sasha Shor (Little Town NYC Hudson Terrace) for a Texican--Texas and Mexico--mash-up.... Flatiron Read more Restaurants Cosme New York is a rough town for newbies--whether its bright-eyed hopefuls yearning for a Swiftian utopia that doesnt exist or an out-of-town chef whos proven his culinary clout in the global arena only to be chewed up and spat out by Gothams surly dining... 5 out of 5 stars Flatiron Read more Restaurants El Original New York was flooded with queso during the great Tex-Mex surge of 2015 thanks in part to this cavernous Hells Kitchen eatery from blogger and Homesick Texan author Lisa Fain along with co-owners native Texan Michael Ginsberg and Michael Barett (the... Hells Kitchen Read more Restaurants Tijuana Picnic To breach the borders of Mexican cuisine Acme vets Jon Neidich and Jean-Marc Houmard have joined forces with chef Alex Lopez (Kittichai) who twists flavors from his Mexico City childhood with 12 years of training in Asian kitchens. The result a revision... Brooklyn Read more Restaurants Javelina Native Texan Matt Post teams with chef Richard Caruso (Rosa Mexicano) for this Tex-Mex canteen pressing tortillas in-house and serving plates like a fried-avocado taco (with black beans and poblano sauce) a 26-day-aged rib eye served with a spinach-artichoke... Gramercy Read more Restaurants Blue Agave A new Mexican Restaurant in Saratoga Springs fusing classic Mexican dishes with a modern twist by renowned chef Patrick Longton. Opening at the end of February at 135 Crescent Street. Read more Restaurants Fonda - East Village This restaurant serves contemporary Mexican cuisine. East Village Read more Bars Senor Frogs For all its posh speakeasies and brainy biergartens New York still has its fair share of straight-up bro caves and debaucherous club-staurants. But never has the city housed such a flagrant shrine to spring-break depravity as this gargantuan 420-seat... Midtown West Read more Bars The Daisy It may be the least Mexican-looking cantina in all New York. Low lights monochromatic gray trimmings and a menu that could pass for an American bistro are the first things to hit you prompting some head-scratching about whether or not you walked into... 2 out of 5 stars Upper East Side Read more Restaurants Don Chingon Eyal Hen and Eyal Asulin swap Mediterranean for Mexican flipping their Fish amp; Sip spot into a Prospect Height cantina serving Cal-Mex tacos burritos and quesadillas (tempura-fried avocado skirt steak with charred pineapple) in hand-pressed tortillas... Park Slope Read more Top About us Work for Time Out Privacy policy Website terms of use Contact us Get listed Advertising Time Out products Mobile apps Time Out Shop Time Out Guides Time Out Travel Time Out Worldwide Time Out magazine Follow us Facebook Twitter Youtube Instagram Pinterest Spotify Foursquare Time Out New York Site map,http://www.timeout.com/film/reviews/73126/the_mexican.html,404,themexican1,themexican,timeout
"StarTribune.com News weather sports from Minneapolis St. Paul and Minnesota All Sections Search Saturday July 30 2016 Manage Account Log out Log In Subscriptions New Manage Existing eEdition 78deg Forecast Traffic Star Tribune Local Sports Business Opinion Variety Obituaries Classifieds Autos Housing Jobs Home All Sections Search StarTribune Manage Account Log out Log In Subscriptions New Manage Existing Recently Visited Home Local Sports Business Opinion Variety Health Highlights Politics Nation World Science Weather Traffic Video Photography Obituaries Classifieds Autos Housing Jobs Minneapolis St. Paul East Metro North Metro South Metro West Metro Projects Local Columnists Jon Tevlin James Lileks Local Blogs Campus Confidential Class Act Dateline Minnesota Full Disclosure Lileks at Lunch MPLS. STP The Drive Yesterdays News State Fair 10000 Takes Data Drop Twins Vikings Wild Wolves Gophers Colleges Golf Lynx Motorsports Outdoors High Schools Soccer Sports Columnists Dennis Anderson Sid Hartman Patrick Reusse Chip Scoggins Jim Souhan Sports Blogs Access Vikings A Fans View Bloggin Scoggins Dennis Anderson Doug Smith Gold in the Barn Gridiron Gold Ice Gold On the Lynx On the Wolves Patrick+ Randball Russos Rants Sids Scoops Souhan on Sports StribSports Upload The Roman Empire Twins Insider Sports Podcasts Access Vikings Twins Insider Top Workplaces Business Columnists Lee Schafer Neal St. Anthony Business Blogs 3D Economics Food Market Just Listed Lee Schafer Point of Sale The Mill Commentary Editorial Steve Sack Letters Podcasts Playing Politics Books Celebs Comics amp; Games Horoscopes Eat amp; Drink Movies Music Stage amp; Arts TV amp; Media Best of MN Health Home amp; Garden Kids Health Style Taste The Good Life Travel Variety Columnists Gail Rosenblum C. J Variety Blogs Artcetera Escape Artists Greengirls Health Check Lileks  Lunch On Books Table Talk Wingnut World Class View all Obituaries Place an Obituary Notice Place an Ad Garage Sales Estate Sales Merchandise Pets Recreational Vehicles amp; Marina Newspaper Ads Auctions Search Used Vehicles Sell your Vehicle Advertise Rentals Commercial Foreclosures Find an Agent Find a Job Your Resume Your Account Employer A-Z Top Workplaces Post a Job Star Tribune All content Business listings Close Toll unclear in crash of Texas balloon carrying at least 16 1 minute ago A hot air balloon carrying at least 16 people caught on fire and crashed in Central Texas on Saturday causing what authorities described as a ""significant loss of life."" The Latest Woman near Texas balloon crash saw fireball A look at the deadliest hot air balloon accidents FAA warned of potential for many hot air balloon deaths Local Twin Cities area braces for sex trafficking tied to Super Bowl Ryder Cup 22 minutes ago Local Pokemon Go poses problem for peace at Eden Prairie park memorial 1020am Pokemon Go trainers were out in full force Nation Russia tied to hack of program used by Clintons campaign 816am Trump Comments about Russia Clinton emails were sarcastic Local St. Croix County girl charged in savage attack on brothers girlfriend 737am More top headlines 2 people shot and wounded in Minneapolis 1117am Anoka adds resources to crack down on homeless panhandling 735am Man dies in overnight crash near Hastings 1120am Carver County judge narrows list of potential Prince heirs to at least 6 743am Homegazing Spacecrafting The design for the makeover was inspired by Finnish lake homes of the 1960s. Windows were enlarged to capture views of the backyard pond. Homegazing 1958 St. Louis Park rambler gets Finnish lake home makeover An Eisenhower-era rambler in St. Louis Park was crying out for a makeover telling its remodeling designer what it wanted to be -- clean-lined simple and quiet like a midcentury modern Scandinavian home. You can have it for 550000. A Finnish-inspired makeover New landscaping and overhang solve water problems at Minnetonka home How to grow a garden with natural beauty Sports Chad Greenway again ready to fend off youngsters in his final(?) NFL season 922am Offense gets a hard look during Vikings first practice Dont miss Cottage Grove couple wrap 250K honeymoon treehouse around old bur oak Michael and Paula Bushillas have spent the last few years making their 8-acre property into a shabby-chic romantic venue for new brides and grooms. Sports Fans give Morneau loud return to Target Field 945am Twins pitchers Abad Kintzler could be on the move Variety Midwest Traveler Exploring the revived Eau Claire Wis. Visiting revitalized Eau Claire Wis. Variety 6 reasons to like new Downtown East Commons park near stadium In nod to new stadium Vikings-themed lottery game is launched Opinion Rash Report 2016 campaign narrative defies expectations Like the primaries and the impact of media the DNC hack is just the latest story to morph in a different direction than anticipated. Twin Cities transit projects reach a perilous pass Why Democrats abortion stance is a deal-breaker Sports Offense gets a hard look during Vikings first practice Fans give Morneau loud return to Target Field Chad Greenway again ready to fend off youngsters in his final(?) NFL season Local Twin Cities area braces for sex trafficking tied to Super Bowl Ryder Cup New public square to liven up W. Broadway in Minneapolis Cottage Grove couple wrap 250K honeymoon treehouse around old bur oak Business After stumbling big Boston Scientific has regained its stride Mike McNamara is weaving a new web for Target IT operations Growing corn like its 2065 to study climate change effects Variety Is J.K. Rowling selling out? Some Harry Potter fans wonder 168 shows 850 performances 11 days Why Minnesotas Fringe Fest matters Husker Dus Grant Hart on full display in Walker exhibit Blogs Access Vikings Mike Harris calls illness mild setback no set timetable for return Paul Douglas on Weather Good-Looking Weekend; More Hot Encounters Scheduled for August Twins Insider Postgame Nolasco finished his extra-long start with a flourish The Drive Right turns across LRT tracks now legal at 5th and 5th but dont get used to it Todays Video http//www.startribune.com Raw video Patterson injured after spectacular catch 0021Cordarrelle Patterson left Vikings practice after a spectacular catch over cornerback Jabari Price Now Playing Raw video Patterson injured after spectacular ... Now Playing Special prosecutor added to help with Castile ... Now Playing C.J. Outrageous Davis strives to be Dave ... Now Playing Afternoon forecast Partly sunny with a high ... The StreamNews updates from around the Web most read most watched Toll unclear in crash of Texas balloon carrying at least 16  Nation Twin Cities area braces for sex trafficking tied to Super Bowl Ryder Cup  Minneapolis 1958 St. Louis Park rambler gets Finnish lake home makeover  Variety Offense gets a hard look during Vikings first practice  Vikings Fans give Morneau loud return to Target Field  Twins Raw video Patterson injured after spectacular catch  Vikings Nunez Its tough to leave Twins  Sports Clinton With no ceilings the skys the limit  Politics Special prosecutor added to help with Castile shooting case  Video Vikings Greenway hints this could be final year  Vikings Most Shared 1958 St. Louis Park rambler gets Finnish lake home makeover  Variety Right tool for the job? Master gardener shares her favorites  Variety Wisconsin doubles down on dairy distinction with goat farms  Local Choi adds special prosecutor to probe of Castile shooting  East Metro Have a flight at MSP? Exhibit shows history of Minnesota food (and drink)  Variety Follow Us On Facebook Twitter Google+ Pinterest Instagram Tumblr World Philippine president calls off truce after rebel attack Security suddenly boosted at Amsterdams Schipol Airport Nation Reagan shooter Hinckleys return to normalcy has been years in making Powerball 478 million jackpot is nations 8th largest Politics Russia tied to hack of program used by Clintons campaign Gov. Mark Dayton looks back on 40 years of Democratic National Conventions markets get quote symbol lookup 20 minute delay last updated new stadium a look inside Go inside U.S. Bank Stadium the new star of the north Top Workplaces Beer in the office? Top Workplaces offer unusual incentives to attract workers Transparency and straight talk are not just buzzwords at top large companies Celebrities Latest late-night battle Stephen Colbert vs. corporate lawyers Fox 9s Jonathan Choe takes his talent and sartorial style home to Boston Twins Fans give Morneau loud return to Target Field Twins win on Mauers pinch-hit walk-off walk Vikings Offense gets a hard look during Vikings first practice Day 1 injuries to Patterson Peterson dont worry Vikings coach Zimmer poll Poll If Hillary becomes president what title will Bill have? Should Hillary Clinton become the president Bill Clinton would become the first male White House ... 10000 Takes The art of parting We used to spend so much time there How I came to see bipolar disorder as my greatest strength Featured Gallery Photos This mid-century home for sale in Golden Valley is like walk... 13 photos Wallpaper wallpaper wallpaper. Listed for 674900. Featured Video A new generation of black leaders say Jamar Clark made the struggle... 0328 Hear from the new generation of black leaders about challenges they face addressing ... special feature Find the summer fun Whats your flavor? Summer in Minnesota offers something for everyone. StarTribune Follow Us On Facebook Twitter Google+ Pinterest Instagram Tumblr Company About the Star Tribune Contact us Jobs News in Education City Pages High school sports hubs Mobile and tablet apps Advertise with us Talk with a business consultant Media kit Classifieds Buy Star Tribune Store Photo Reprints Archived articles Back Copies Commercial reprints Licensing Customer support Feedback Manage your account Newspaper subscription Digital access eEdition Vacation hold/billing Website Terms of use Privacy policy Site index RSS (c) 2016 StarTribune. All rights reserved.",http://www.startribune.com/stories/389/47342.html,200,themexican2,themexican,startribune
404 - Page Not Found The Globe and Mail Jump to main navigationJump to main content Home News Commentary Business Investing Sports Life Arts Technology Drive Video AdChoices Oops That page isnt here. We couldnt find the page you were looking for one of the following reasons It has moved it never existed or an agreement with an outside provider has expired. Can we help you findwhat youre looking for? Query Want to help? and let us know about the page error. Please include a link to the page that brought you here as well as any other relevant information. Thanks in advance for the heads-up Or try one of these links editorial cartoons celebrity photos popular videos connect with us Products The Globe and Mail Newspaper Newspaper delivered to your doorstep. Suscribe to the newspaper Globe Unlimited Digital all access pass across devices. Suscribe to Globe Unlimited Globe2Go The digital replica of our newspaper. Suscribe to Globe2Go Globe Email Newsletters Get top Globe stories sent to your inbox. Subscribe to email newsletters Globe eBooks A collection of articles by the Globe. View the library Advertise with us GlobeLink.ca Your number one partner for reaching Canadas Influential Achievers. Or go directly to Newspaper Magazine Digital Globe Alliance extend your reach Globe Edge custom content Classifieds The Globe at your Workplace Globe Corporate Sales Globe Unlimited digital edition and Globe2Go e-paper group discounts available. Learn more Corporate financial data and content licensing for your organization. Learn more Or go directly to Report On Business Top 1000 DataStore essential business intelligence Our Company About us Work at The Globe Staff Secure Service Secure Drop Customer Service Contact Us FAQs Customer Care website Digital subscription services Print subscription services Change your delivery address Vacation Stops Globe Recognition Special Globe events and offers for subscribers Mobile Apps News NEWS APP Available for download on the following devices iPhone iPad Android Blackberry Other Sections Appointments Art Store Births amp; Announcements Corrections Classifieds Classroom Edition Deaths Newspaper Ads Real Estate Special Reports Site Map Terms amp; Conditions Privacy Policy Disclaimer Accessibility Policy Community Guidelines Globe sustainability Editorial Code of Conduct Copyright 2016 The Globe and Mail Inc. All Rights Reserved. 444 Front St. W. Toronto ON Canada M5V 2S9 Phillip Crawley Publisher,http://www.globeandmail.com/servlet/ArticleNews/movie/MOVIEREVIEWS/20010302/RVMEXI,404,themexican3,themexican,globeandmail
Bad Request Bad Request - Invalid Hostname HTTP Error 400. The request hostname is invalid.,http://asp.tvplex.go.com/ebertandthemovies/ebert.asp?mode=display&page=movie&id=3857&ref=index,400,themexican4,themexican,tvplex
"washingtonpost.com Entertainment Guide Home | Register               Web Search <a href=""http//ad.doubleclick.net/jump/wpni.entertain/;kw=;sz=468x60;tile=1;ord=""></a> Main Page Movies Music Restaurants Nightlife Museums/Galleries Theater/Dance Love Life In Store Outdoors/Fitness "" Style "" Comics "" Crosswords "" Horoscopes "" Books "" Travel "" Weather "" Traffic "" TV Listings The Mexican Brad and Julia Misfire By Desson Howe Washington Post Staff Writer Friday March 2 2001 Brad Pitt and Julia Roberts star in ""The Mexican."" (DreamWorks) So Brad and Julia finally coordinated their schedules so they could be in the same movie As mere mortals we can only humbly imagine the awesome alignment of personal managers agents casting directors and studio executives (and lets not forget their message-taking coffee-getting underlings) it must have taken to make this event take place. I mean people should win Oscars for that stuff right? But for now let me take the time to analyze the movie in which these legends have agreed to appear as characters. This terrible movie in which they have agreed to appear I should add. Its called ""The Mexican"" and features Pitt and Roberts (oh dear am I listing them in the right order?) as two misfit offbeat lovers. Hes Jerry Welbach a bagman for a crime syndicate who is trying to get out of the business. Shes his girlfriend Samantha whos dying to be a Vegas croupier and wants Jerry to quit his dirty work. Unfortunately Jerry runs a red light causing an accident which indirectly sets into motion a whole series of connected events. His boss is sent to jail leaving the second-in-command Bernie (Bob Balaban) to give Jerry an ultimatum complete one more assignment or get killed. Jerry goes with the life plan. He agrees to go to Mexico and retrieve a priceless collectors item an antique pistol known as ""the Mexican."" This gun has a heartbreaking story behind it which we learn about over the course of the movie. Samantha is not happy about this extra mission and she breaks up with Jerry whom she considers selfish and incompetent at running his life. She splits for Vegas to realize her gaming dream. Both run into complications. In Mexico a freak accident leaves Jerry bearing the blame for a dead man. This makes his bosses even angrier. En route to Vegas Samantha runs afoul of two hit men (James Gandolfini and Sherman Augustus) who are battling each other to hold her hostage. The one who calls himself Leroy (Gandolfini) wins the bloody contest and keeps Samantha prisoner until Jerry brings back that gun. Samantha whos big on the science of romantic relationships becomes friendly with her captor. And they bond despite the situation. Theres much more to this but I would tax your patience and mental energy to describe it all. On the Mexican side of the border the movie rolls out the familiar cliches sullen Mexicans sipping tequila in bars cars being hijacked under gringos noses extended scenes of desolate landscapes Spaghetti Western guitar licks here and there. You get the idea. Pitt has some very funny moments but hes the only attraction in a pretty mediocre sojourn in Mexico. Meanwhile in the gaming state its time for Julia to be Julia playing cute crying smiling widening her eyes puffing out that Firestone upper lip and occasionally dipping into that basso profundo voice for comedic effect. Its a familiar routine which she can do in her sleep; she almost does. Shes not nearly as funny or appealing as Gandolfini the star of ""The Sopranos"" a truly funny guy. Its his hangdog deadpan performance that makes her character look better which makes his look even better. When Samantha asks Leroy if hes going to kill her he replies ""Depends on too many variables to answer right now."" Of course much of the credit for the funny nuggets must go to J.H. Wymans script which makes ""The Mexican"" much more tolerable than it deserves to be. But for the most part the movie - thanks to the uber-presence of Pitt and Roberts - feels patently inauthentic. For one thing both stars spend most of the movie apart. Perhaps this is where all those agents and personal managers exercised their ""talents"" by making sure their clients got to strut their stuff individually while smaller marquee names provided ego-less backup. The result At no point do Jerry and Samantha seem romantically connected at all. And what is meant to be the movies biggest concern - together or not - becomes its smallest. ""The Mexican"" (R 123 minutes) - Contains violence and strong language. (c) Copyright 2001 The Washington Post Company <a href=""http//ad.doubleclick.net/jump/wpni.entertain/;kw=;sz=468x60;tile=2;ord=""></a> Search Entertainment Venues/events Movies Music Nightlife Exhibits Theater Around Town Restaurants Museums Theaters Galleries Bookstores Monuments Anywhere Washington NW Adams-Morgan Clev./Woodley Downtown Dupont Circle Foggy Bottom Georgetown Shaw NE SW SE Maryland A. Arundel Co. Bethesda Gaithersburg Howard Co. Montgomery P.G. Co. Silver Spring Rockville Virginia Alexandria Arlington Co. Ballston Fairfax Co. Falls Church Loudon Co. P. William Co. Reston Tysons Corner Optional Keyword powered by citysearch.comMore Search Options ""The Mexican""showtimes and details Julia Roberts filmography Brad Pitt filmography James Gandolfini filmography Gene Hackman filmography Home | Register               Web Search",http://www.washingtonpost.com/wp-srv/entertainment/movies/reviews/mexicanhowe.htm,200,themexican5,themexican,washingtonpost
"washingtonpost.com Entertainment Guide Home | Register               Web Search <a href=""http//ad.doubleclick.net/jump/wpni.entertain/;kw=;sz=468x60;tile=1;ord=""></a> Main Page Movies Music Restaurants Nightlife Museums/Galleries Theater/Dance Love Life In Store Outdoors/Fitness "" Style "" Comics "" Crosswords "" Horoscopes "" Books "" Travel "" Weather "" Traffic "" TV Listings The Mexican A Tasty Combo Plate By Rita Kempley Washington Post Staff Writer Friday March 2 2001 Brad Pitt and Julia Roberts star in ""The Mexican."" (DreamWorks) Americas love affair with violence has seldom been so quirkily examined as in ""The Mexican"" an offbeat crime caper with Sam Peckinpahs prints all over it. The tale symbolically enough turns on the search for an antique pistol with a cupid-shaped hammer that slams into an engraving of a bosomy heart. According to legend anyone who ever fired the weapon died of a broken heart or cardiac arrest. Now a hapless bagman (Brad Pitt) and his temperamental girlfriend (Julia Roberts) seem fated to give it a shot. Never mind that they must take different paths to arrive at the same destination. ""The Mexican"" you see is actually two road movies his and hers. The tempestuous twosome are separated early in the story but they are so clearly crazy for each other that the passion lasts all movie long. They remain foremost in one anothers thoughts which both are inclined to share with anyone who will listen. Robertss Samantha finds a sympathetic ear in James Gandolfini as Leroy a conflicted hit man hired to snatch Samantha and hold her hostage till Jerry (Pitt) returns from Mexico with the much-coveted pistol. Samantha who has had it up to her exposed bellybutton with Jerrys Mafia ties is headed for Vegas to become a croupier when nabbed by Leroy. She protests to no avail that she just broke up with Jerry. Which she did in a scene familiar from countless romantic comedies She throws him out followed by his suitcase. But the segment is keenly written by J.H. Wyman and the actors play it with such relish - make that hot sauce - that the scene comes off as zesty if not quite original. As she psychobabbles to Leroy The problem is Jerry never has time for her. Here he promised to take her to Sin City and they were in couples therapy and he didnt learn a thing. So it was hasta la vista Jerry although she just cant seem to wash that man out of her big hair. Leroy one of the newfangled sensitive hoodlums has trouble with relationships himself and understands Samanthas frustrations too well. Soon hes staring into her picture-window eyes and confessing his innermost longings. Meanwhile south of the border Jerry has also discovered a new best friend in a slobbering junkyard dog who refuses to leave the bed of Jerrys hurriedly purchased used truck. Jerry is also a lovable bad guy yet unlike the sharpshooting Leroy he rarely finds his target. But make no mistake blood is spilled as the goofy gringo repeatedly loses and recovers the precious weapon. Pitt scruffy though blessedly unbattered is on leave from his bare-fisted persona. On the other hand hes still playing the rogue and despite the high jinks remains preoccupied with violence here. Like many of his recent films ""The Mexican"" would be an independent movie if Pitt not to mention the queen of popcorn cinema werent part of the picture. This is not your typical star vehicle. Both he and Roberts scrappy even a bit shrewish here took huge pay cuts to play opposite each other. While they do share togetherness she spends more time opposite Gandolfini than her leading man. (What the heck Meg Ryan and Tom Hanks didnt meet till the end of ""Sleepless in Seattle."") Although there are similarities between Gandolfinis Leroy and the capo he plays in HBOs ""The Sopranos"" he brings more tenderness to this tough-guy role. And like the hoodlums in ""Analyze This"" ""The Whole Nine Yards"" and ""Nurse Betty"" hes depicted heroically and the storys outcome depends on him. Gore Verbinski who previously directed the slapstick comedy ""Mouse Hunt"" successfully balances the action with the romance and the Gothic humor. Although the movie does seem to end on three separate occasions two of them are too Hollywood for eccentric partners in a low-budget movie. But the whole point of the exercise is to reunite Brad and Julia. ""The Mexican"" (123 minutes) is rated R for violence and language. (c) Copyright 2001 The Washington Post Company <a href=""http//ad.doubleclick.net/jump/wpni.entertain/;kw=;sz=468x60;tile=2;ord=""></a> Search Entertainment Venues/events Movies Music Nightlife Exhibits Theater Around Town Restaurants Museums Theaters Galleries Bookstores Monuments Anywhere Washington NW Adams-Morgan Clev./Woodley Downtown Dupont Circle Foggy Bottom Georgetown Shaw NE SW SE Maryland A. Arundel Co. Bethesda Gaithersburg Howard Co. Montgomery P.G. Co. Silver Spring Rockville Virginia Alexandria Arlington Co. Ballston Fairfax Co. Falls Church Loudon Co. P. William Co. Reston Tysons Corner Optional Keyword powered by citysearch.comMore Search Options ""The Mexican""showtimes and details Julia Roberts filmography Brad Pitt filmography James Gandolfini filmography Gene Hackman filmography Home | Register               Web Search",http://www.washingtonpost.com/wp-srv/entertainment/movies/reviews/mexicankempley.htm,200,themexican6,themexican,washingtonpost
