review,link,status_code,id,movie_key,critic
0,http://www.theatlantic.com/entertainment/archive/2015/06/no-ones-having-fun-in-entourage/394760/,0,entourage0,entourage,theatlantic
0,http://christylemire.com/entourage/,0,entourage1,entourage,com/entourage/
0,http://grantland.com/hollywood-prospectus/spy-entourage-review/,0,entourage2,entourage,com/hollywood-prospectus/spy-entourage-review/
0,http://www.csmonitor.com/The-Culture/Movies/2015/0603/Entourage-lacks-heart-and-a-head,0,entourage3,entourage,csmonitor
0,http://www.chicagoreader.com/chicago/entourage-mark-wahlberg-doug-ellin-vincent-chase-depressing/Content?oid=17899752,0,entourage4,entourage,chicagoreader
0,http://www.vulture.com/2015/06/movie-review-entourage.html,0,entourage5,entourage,vulture
0,http://www.rollingstone.com/movies/reviews/entourage-20150603,0,entourage6,entourage,rollingstone
0,http://www.reelviews.net/reelviews/entourage,0,entourage7,entourage,reelviews
0,http://www.detroitnews.com/story/entertainment/movies/2015/06/02/movie-review-entourage-back/28380771/,0,entourage8,entourage,detroitnews
0,http://www.wsj.com/articles/entourage-review-big-and-blurry-1433351604,0,entourage9,entourage,wsj
0,http://www.usmagazine.com/entertainment/news/entourage-review-boys-are-back-for-star-studded-foul-mouthed-fun-201526,0,entourage10,entourage,usmagazine
0,http://www.bostonglobe.com/arts/movies/2015/06/02/entourage-doesn-hang-together-big-screen/qjz6xWspIPlwxzMYuYOt4M/story.html,0,entourage11,entourage,bostonglobe
0,http://www.latimes.com/entertainment/movies/la-et-mn-entourage-review-20150603-story.html#navtype=outfit,0,entourage12,entourage,latimes
0,http://www.philly.com/philly/entertainment/movies/20150603_Whether_you_missed_them_or_not__bros_are_back.html,0,entourage13,entourage,philly
0,http://www.villagevoice.com/2015-06-03/film/entourage/,0,entourage14,entourage,villagevoice
0,http://www.salon.com/2015/06/02/the_utterly_unnecessary_comeback_of_entourage_hollywood_douchebag_satire_minus_the_satire/,0,entourage15,entourage,salon
0,http://nypost.com/2015/06/02/sorry-dudes-entourage-is-just-another-boring-bromance/,0,entourage16,entourage,com/2015/06/02/sorry-dudes-entourage-is-just-another-boring-bromance/
0,http://www.stltoday.com/entertainment/movies/reviews/showbiz-fantasy-entourage-is-soft-around-the-edges/article_d6f45129-9f38-564a-b377-ee41e5fb94da.html,0,entourage17,entourage,stltoday
0,http://www.washingtonpost.com/goingoutguide/movies/review-piven-enlivens-entourage-which-plays-out-like-a-long-tv-episode/2015/06/02/e5ed68fc-0931-11e5-9e39-0db921c47b93_story.html,0,entourage18,entourage,washingtonpost
0,http://www.thestar.com/entertainment/movies/2015/06/02/entourage-movie-a-failed-bromance-review.html,0,entourage19,entourage,thestar
0,http://www.azcentral.com/story/entertainment/movies/2015/06/02/review-entourage-film-picks-show-left/28319925/,0,entourage20,entourage,azcentral
0,http://www.nydailynews.com/entertainment/movies/entourage-review-piven-grenier-pals-work-article-1.2243961,0,entourage21,entourage,nydailynews
0,http://www.parkrecord.com/summit_county-news/ci_28235551/review-entourage-embraces-celebrates-hollywood-excess,0,entourage22,entourage,parkrecord
0,http://www.seattletimes.com/entertainment/movies/entourage-the-boys-are-back-but-this-movie-falls-flat/,0,entourage23,entourage,seattletimes
0,http://www.theglobeandmail.com/arts/film/film-reviews/with-entourage-hollywood-fails-in-its-transparent-attempt-to-make-itself-likeable/article24747551/,0,entourage24,entourage,theglobeandmail
0,http://www.chicagotribune.com/entertainment/music/ct-entourage-movie-review-phillips-20150602-column.html#navtype=outfit,0,entourage25,entourage,chicagotribune
0,http://www.sfgate.com/movies/article/Entourage-a-teenager-s-fantasy-come-6299598.php,0,entourage26,entourage,sfgate
0,http://www.avclub.com/review/entourage-just-its-vacuous-small-screen-inspiratio-220199,0,entourage27,entourage,avclub
0,http://www.nj.com/entertainment/index.ssf/2015/06/entourage_review_schmoes_before_bros.html,0,entourage28,entourage,nj
0,http://www.buzzfeed.com/alisonwillmore/entourage-movie-review,0,entourage29,entourage,buzzfeed
0,http://www.timeout.com/us/film/entourage-2015-1,0,entourage30,entourage,timeout
0,http://www.ew.com/article/2015/06/01/entourage-ew-review,0,entourage31,entourage,ew
0,http://variety.com/2015/film/reviews/film-review-entourage-1201507677/,0,entourage32,entourage,com/2015/film/reviews/film-review-entourage-1201507677/
0,http://www.hollywoodreporter.com/movie/entourage/review/798020,0,entourage33,entourage,hollywoodreporter
0,http://www.rogerebert.com/reviews/entourage-2015,0,entourage34,entourage,rogerebert
0,http://www.thewrap.com/entourage-review-jeremy-piven-adrien-grenier-jerry-ferrara/,0,entourage35,entourage,thewrap
